  0.577861E+00  0.000000E+00  0.605426E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.778281E+05  0.252320E+06  0.656252E+02  0.224356E+00  0.154139E+00  0.222573E+00  0.216746E+00  0.503301E+00  0.947542E+00  0.124542E+03  0.974507E+00  0.985829E+00  0.980480E+00  0.976230E+00  0.911372E+00  0.502269E-01  0.197035E+04 -0.174844E-03  0.832264E-01  0.105845E+00 -0.165163E+00  0.604733E+01  0.223155E-02  0.118873E+02  0.191461E+00  0.280740E+00 -0.827491E-02 -0.303309E+00  0.997490E+00  0.197066E+04  0.269116E+00  0.194422E+00  0.164966E+00  0.604666E+01  0.250986E-02  0.292091E+00  0.744843E-04  0.401652E-09  0.000000E+00  0.785930E-02  0.910000E-01  0.110603E-01  0.236412E+00  0.643238E-01  0.418141E-01  0.000000E+00  0.425327E-01  0.256789E-01  0.252725E-01  0.247603E-01  0.231091E-01  0.000000E+00  0.000000E+00  0.240865E-02  0.237053E-02  0.119000E-01  0.117116E-01  0.848112E+00  0.858540E+00  0.853008E+00  0.856026E+00  0.969688E+00  0.981611E+00  0.992409E+00  0.100461E+01  0.610860E-01  0.618371E-01  0.780632E-04  0.286076E+02  0.559603E-04  0.499349E+02  0.652563E-13  0.239143E-07  0.147865E-07  0.541878E-02  0.127828E-08  0.468447E-03  0.128394E+01  0.436943E+01  0.306873E+00  0.196728E+04  0.597307E+01  0.124547E+03  0.232185E+03  0.330008E+03  0.364799E+03  0.117074E-01  0.976367E-01  0.975887E-01  0.881845E+00  0.223093E+03  0.358503E+03  0.879075E+03  0.102625E+04  0.102556E+04  0.102709E+04  0.102834E+04  0.204295E+03  0.204979E+03  0.190386E+03  0.936278E+03  0.113013E+04  0.102695E+04  0.102849E+04  0.203248E+03  0.206033E+03  0.190386E+03  0.000000E+00  0.000000E+00  0.172357E+04
  0.574728E+00  0.000000E+00  0.607703E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.742704E+05  0.175599E+06  0.666747E+02  0.207392E+00  0.137370E+00  0.205336E+00  0.199819E+00  0.487073E+00  0.954870E+00  0.124120E+03  0.978258E+00  0.988372E+00  0.983829E+00  0.979832E+00  0.920113E+00  0.429201E-01  0.197038E+04 -0.185041E-03  0.829983E-01  0.105271E+00 -0.164557E+00  0.607013E+01  0.220959E-02  0.156862E+02  0.253765E+00  0.239318E+00 -0.820006E-02 -0.302830E+00  0.997517E+00  0.197068E+04  0.268382E+00  0.193824E+00  0.164350E+00  0.606948E+01  0.248323E-02  0.279584E+00  0.115464E-03  0.382210E-09  0.000000E+00  0.657265E-02  0.933199E-01  0.947439E-02  0.243216E+00  0.633279E-01  0.412317E-01  0.437379E+00  0.419406E-01  0.222727E-01  0.218332E-01  0.214445E-01  0.199070E-01  0.000000E+00  0.000000E+00  0.177171E-02  0.173675E-02  0.104611E-01  0.102547E-01  0.859779E+00  0.869600E+00  0.864305E+00  0.867089E+00  0.971877E+00  0.982977E+00  0.992135E+00  0.100347E+01  0.606040E-01  0.612963E-01  0.885388E-04  0.286564E+02  0.634583E-04  0.501867E+02  0.822758E-13  0.266293E-07  0.165539E-07  0.535783E-02  0.141177E-08  0.456933E-03  0.129551E+01  0.416307E+01  0.294634E+00  0.196735E+04  0.588051E+01  0.124533E+03  0.232149E+03  0.329791E+03  0.364721E+03  0.115824E-01  0.967095E-01  0.966634E-01  0.882984E+00  0.223124E+03  0.358481E+03  0.879074E+03  0.102625E+04  0.102556E+04  0.102709E+04  0.102835E+04  0.204297E+03  0.204982E+03  0.190382E+03  0.936263E+03  0.113014E+04  0.102694E+04  0.102850E+04  0.203221E+03  0.206063E+03  0.190382E+03  0.000000E+00  0.000000E+00  0.147676E+03
  0.561108E+00  0.000000E+00  0.610103E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.718038E+05 -0.973461E+05  0.689628E+02  0.191855E+00  0.123296E+00  0.187833E+00  0.184460E+00  0.467115E+00  0.961156E+00  0.123567E+03  0.981423E+00  0.990209E+00  0.986536E+00  0.982832E+00  0.928992E+00  0.367347E-01  0.197052E+04 -0.222044E-03  0.825761E-01  0.104647E+00 -0.163956E+00  0.609437E+01  0.210934E-02  0.263681E+02  0.381045E+00  0.196931E+00 -0.797754E-02 -0.296945E+00  0.997631E+00  0.197079E+04  0.266795E+00  0.193206E+00  0.163712E+00  0.609380E+01  0.236889E-02  0.201676E+00  0.722549E-04  0.309497E-09  0.000000E+00  0.541371E-02  0.932771E-01  0.788475E-02  0.259889E+00  0.614560E-01  0.386948E-01  0.521038E+00  0.393755E-01  0.215762E-01  0.206810E-01  0.207481E-01  0.191794E-01  0.000000E+00  0.000000E+00  0.150331E-02  0.144093E-02  0.956611E-02  0.916919E-02  0.871858E+00  0.880967E+00  0.875953E+00  0.878469E+00  0.973048E+00  0.983214E+00  0.990606E+00  0.100096E+01  0.591939E-01  0.598124E-01  0.131291E-03  0.291617E+02  0.940832E-04  0.512963E+02  0.174284E-12  0.387110E-07  0.241053E-07  0.535414E-02  0.190780E-08  0.423750E-03  0.132333E+01  0.395731E+01  0.290675E+00  0.196768E+04  0.560035E+01  0.124440E+03  0.231891E+03  0.328890E+03  0.364447E+03  0.110517E-01  0.926947E-01  0.926477E-01  0.887909E+00  0.223157E+03  0.358458E+03  0.879073E+03  0.102625E+04  0.102555E+04  0.102709E+04  0.102835E+04  0.204300E+03  0.204985E+03  0.190375E+03  0.936247E+03  0.113015E+04  0.102694E+04  0.102851E+04  0.203194E+03  0.206097E+03  0.190375E+03  0.000000E+00  0.000000E+00  0.507039E+02
  0.576749E+00  0.000000E+00  0.620016E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.530168E+05  0.110662E+06  0.687861E+02  0.102405E+00  0.327557E-01  0.112712E+00  0.948181E-01  0.394077E+00  0.987300E+00  0.122684E+03  0.994743E+00  0.997847E+00  0.997958E+00  0.995493E+00  0.965900E+00  0.104653E-01  0.197030E+04 -0.190200E-03  0.821286E-01  0.102287E+00 -0.161296E+00  0.619304E+01  0.223460E-02  0.133643E+02  0.218450E+00  0.264243E+00 -0.806531E-02 -0.310047E+00  0.997499E+00  0.197059E+04  0.266014E+00  0.190658E+00  0.161084E+00  0.619240E+01  0.250062E-02  0.342391E+00  0.980149E-03  0.387798E-09  0.000000E+00  0.113185E-02  0.106718E+00  0.249989E-02  0.267998E+00  0.591646E-01  0.416756E-01  0.359482E+00  0.423668E-01  0.451466E-02  0.546918E-02  0.429668E-02  0.368358E-02  0.000000E+00  0.000000E+00  0.311934E-04  0.377885E-04  0.281046E-02  0.340467E-02  0.913129E+00  0.919042E+00  0.915409E+00  0.916790E+00  0.968477E+00  0.974747E+00  0.974587E+00  0.980898E+00  0.585441E-01  0.589232E-01  0.971360E-04  0.280929E+02  0.695498E-04  0.500175E+02  0.916209E-13  0.264979E-07  0.170839E-07  0.494088E-02  0.150766E-08  0.436034E-03  0.156639E+01  0.331333E+01  0.347332E+00  0.196723E+04  0.572815E+01  0.124598E+03  0.232362E+03  0.329882E+03  0.364662E+03  0.116535E-01  0.973327E-01  0.973013E-01  0.882224E+00  0.223290E+03  0.358363E+03  0.879070E+03  0.102625E+04  0.102555E+04  0.102709E+04  0.102835E+04  0.204306E+03  0.204992E+03  0.190361E+03  0.936183E+03  0.113020E+04  0.102692E+04  0.102853E+04  0.203074E+03  0.206228E+03  0.190361E+03  0.000000E+00  0.000000E+00  0.408593E+02
  0.575761E+00  0.000000E+00  0.616071E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.597609E+05  0.124952E+06  0.683565E+02  0.137331E+00  0.670258E-01  0.140870E+00  0.129744E+00  0.425275E+00  0.978956E+00  0.123031E+03  0.990525E+00  0.995965E+00  0.994534E+00  0.991546E+00  0.951780E+00  0.188202E-01  0.197033E+04 -0.189410E-03  0.823974E-01  0.103230E+00 -0.162328E+00  0.615367E+01  0.222404E-02  0.145468E+02  0.236974E+00  0.250890E+00 -0.810319E-02 -0.307551E+00  0.997508E+00  0.197062E+04  0.266733E+00  0.191657E+00  0.162117E+00  0.615303E+01  0.249215E-02  0.317321E+00  0.596321E-03  0.384050E-09  0.000000E+00  0.246967E-02  0.103142E+00  0.435559E-02  0.259430E+00  0.604335E-01  0.414696E-01  0.404365E+00  0.421655E-01  0.876563E-02  0.922333E-02  0.837893E-02  0.747874E-02  0.000000E+00  0.000000E+00  0.217747E-03  0.229117E-03  0.489277E-02  0.514825E-02  0.898184E+00  0.905469E+00  0.901234E+00  0.903092E+00  0.972799E+00  0.980689E+00  0.983571E+00  0.991548E+00  0.592937E-01  0.597746E-01  0.952357E-04  0.282880E+02  0.682113E-04  0.500997E+02  0.902274E-13  0.268004E-07  0.170759E-07  0.507208E-02  0.148777E-08  0.441914E-03  0.143350E+01  0.353527E+01  0.304217E+00  0.196728E+04  0.577040E+01  0.124575E+03  0.232287E+03  0.329830E+03  0.364674E+03  0.116175E-01  0.970319E-01  0.969961E-01  0.882591E+00  0.223237E+03  0.358401E+03  0.879071E+03  0.102625E+04  0.102555E+04  0.102709E+04  0.102835E+04  0.204303E+03  0.204989E+03  0.190368E+03  0.936209E+03  0.113018E+04  0.102692E+04  0.102852E+04  0.203122E+03  0.206175E+03  0.190368E+03  0.000000E+00  0.000000E+00  0.526603E+02
  0.577340E+00  0.000000E+00  0.617150E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.577744E+05  0.144799E+06  0.683297E+02  0.127487E+00  0.571014E-01  0.132876E+00  0.119882E+00  0.417139E+00  0.981544E+00  0.122944E+03  0.991840E+00  0.996641E+00  0.995634E+00  0.992787E+00  0.955767E+00  0.162188E-01  0.197031E+04 -0.186284E-03  0.823472E-01  0.102974E+00 -0.162040E+00  0.616441E+01  0.223691E-02  0.126021E+02  0.205412E+00  0.273306E+00 -0.811084E-02 -0.308921E+00  0.997494E+00  0.197060E+04  0.266641E+00  0.191381E+00  0.161832E+00  0.616377E+01  0.250561E-02  0.331593E+00  0.730916E-03  0.392638E-09  0.000000E+00  0.204475E-02  0.104504E+00  0.379877E-02  0.260261E+00  0.601770E-01  0.417746E-01  0.306534E+00  0.424714E-01  0.729648E-02  0.792639E-02  0.696633E-02  0.616000E-02  0.000000E+00  0.000000E+00  0.136732E-03  0.148536E-03  0.423001E-02  0.459519E-02  0.902443E+00  0.909360E+00  0.905285E+00  0.907015E+00  0.971849E+00  0.979298E+00  0.981337E+00  0.988860E+00  0.591990E-01  0.596527E-01  0.922176E-04  0.281783E+02  0.660436E-04  0.499718E+02  0.842134E-13  0.257325E-07  0.164571E-07  0.502870E-02  0.144965E-08  0.442960E-03  0.146639E+01  0.347077E+01  0.313851E+00  0.196723E+04  0.578190E+01  0.124591E+03  0.232336E+03  0.329931E+03  0.364696E+03  0.116788E-01  0.975035E-01  0.974693E-01  0.882013E+00  0.223252E+03  0.358390E+03  0.879070E+03  0.102625E+04  0.102555E+04  0.102709E+04  0.102835E+04  0.204304E+03  0.204990E+03  0.190366E+03  0.936202E+03  0.113019E+04  0.102692E+04  0.102852E+04  0.203108E+03  0.206189E+03  0.190366E+03  0.000000E+00  0.000000E+00  0.512703E+02
  0.568991E+00  0.000000E+00  0.624042E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.469492E+05 -0.631180E+05  0.701113E+02  0.684683E-01  0.103654E-01  0.879734E-01  0.610038E-01  0.359157E+00  0.993142E+00  0.122313E+03  0.997653E+00  0.998411E+00  0.100005E+01  0.998131E+00  0.979033E+00  0.467905E-02  0.197037E+04 -0.212853E-03  0.816996E-01  0.101315E+00 -0.160284E+00  0.623341E+01  0.217869E-02  0.208943E+02  0.329249E+00  0.221011E+00 -0.790744E-02 -0.307938E+00  0.997565E+00  0.197064E+04  0.264586E+00  0.189659E+00  0.160050E+00  0.623282E+01  0.243500E-02  0.317923E+00  0.108394E-02  0.343393E-09  0.000000E+00  0.320886E-03  0.107421E+00  0.113333E-02  0.289467E+00  0.571353E-01  0.402281E-01  0.482264E+00  0.408998E-01  0.204775E-02  0.338065E-02  0.193941E-02  0.153959E-02  0.000000E+00  0.000000E+00  0.170571E-05  0.281597E-05  0.135700E-02  0.224028E-02  0.926660E+00  0.931126E+00  0.928140E+00  0.929030E+00  0.962243E+00  0.966880E+00  0.963761E+00  0.968406E+00  0.568674E-01  0.571414E-01  0.124775E-03  0.282694E+02  0.893112E-04  0.506435E+02  0.145492E-12  0.329630E-07  0.214359E-07  0.485658E-02  0.182260E-08  0.412933E-03  0.173080E+01  0.312289E+01  0.411129E+00  0.196741E+04  0.553388E+01  0.124555E+03  0.232247E+03  0.329359E+03  0.364482E+03  0.113482E-01  0.950385E-01  0.950092E-01  0.885039E+00  0.223343E+03  0.358326E+03  0.879068E+03  0.102625E+04  0.102555E+04  0.102709E+04  0.102835E+04  0.204309E+03  0.204996E+03  0.190353E+03  0.936158E+03  0.113022E+04  0.102691E+04  0.102854E+04  0.203026E+03  0.206282E+03  0.190353E+03  0.000000E+00  0.000000E+00  0.282071E+02
  0.573651E+00  0.000000E+00  0.618365E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.560879E+05  0.677112E+05  0.689628E+02  0.117884E+00  0.480548E-01  0.124035E+00  0.110331E+00  0.406681E+00  0.983922E+00  0.122779E+03  0.993027E+00  0.997132E+00  0.996581E+00  0.993892E+00  0.959967E+00  0.138680E-01  0.197034E+04 -0.196678E-03  0.821920E-01  0.102673E+00 -0.161735E+00  0.617662E+01  0.220975E-02  0.167928E+02  0.272063E+00  0.236774E+00 -0.804411E-02 -0.307587E+00  0.997526E+00  0.197063E+04  0.266097E+00  0.191076E+00  0.161517E+00  0.617600E+01  0.247427E-02  0.315619E+00  0.723177E-03  0.371042E-09  0.000000E+00  0.166048E-02  0.104726E+00  0.323522E-02  0.267329E+00  0.594851E-01  0.410806E-01  0.449463E+00  0.417692E-01  0.638730E-02  0.707132E-02  0.609132E-02  0.533579E-02  0.000000E+00  0.000000E+00  0.891885E-04  0.987398E-04  0.371495E-02  0.411278E-02  0.907291E+00  0.913795E+00  0.909899E+00  0.911484E+00  0.970859E+00  0.977819E+00  0.978958E+00  0.985977E+00  0.586584E-01  0.590789E-01  0.103808E-03  0.282900E+02  0.743371E-04  0.502689E+02  0.105255E-12  0.286843E-07  0.183829E-07  0.500975E-02  0.158910E-08  0.433065E-03  0.150204E+01  0.339832E+01  0.324251E+00  0.196732E+04  0.569860E+01  0.124568E+03  0.232272E+03  0.329683E+03  0.364616E+03  0.115333E-01  0.964090E-01  0.963752E-01  0.883356E+00  0.223268E+03  0.358379E+03  0.879070E+03  0.102625E+04  0.102555E+04  0.102709E+04  0.102835E+04  0.204305E+03  0.204991E+03  0.190363E+03  0.936194E+03  0.113020E+04  0.102692E+04  0.102853E+04  0.203094E+03  0.206206E+03  0.190363E+03  0.000000E+00  0.000000E+00  0.415835E+02
  0.567705E+00  0.000000E+00  0.614269E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.637177E+05 -0.825229E+04  0.690342E+02  0.155136E+00  0.856885E-01  0.154864E+00  0.147653E+00  0.437478E+00  0.973820E+00  0.123118E+03  0.987893E+00  0.994389E+00  0.992249E+00  0.989034E+00  0.944850E+00  0.240181E-01  0.197043E+04 -0.208470E-03  0.823847E-01  0.103646E+00 -0.162828E+00  0.613584E+01  0.216173E-02  0.218852E+02  0.339819E+00  0.214090E+00 -0.801514E-02 -0.302433E+00  0.997576E+00  0.197071E+04  0.266456E+00  0.192124E+00  0.162598E+00  0.613524E+01  0.242404E-02  0.260475E+00  0.305460E-03  0.340868E-09  0.000000E+00  0.331187E-02  0.994986E-01  0.536534E-02  0.263279E+00  0.604553E-01  0.399427E-01  0.499260E+00  0.406278E-01  0.125532E-01  0.125093E-01  0.120248E-01  0.108928E-01  0.000000E+00  0.000000E+00  0.481630E-03  0.479944E-03  0.633637E-02  0.631420E-02  0.890869E+00  0.898742E+00  0.894250E+00  0.896316E+00  0.973886E+00  0.982492E+00  0.986793E+00  0.995513E+00  0.590003E-01  0.595217E-01  0.116139E-03  0.287077E+02  0.831962E-04  0.507543E+02  0.134065E-12  0.331388E-07  0.209386E-07  0.517569E-02  0.173590E-08  0.429085E-03  0.138588E+01  0.364849E+01  0.292350E+00  0.196749E+04  0.565518E+01  0.124506E+03  0.232089E+03  0.329307E+03  0.364536E+03  0.113042E-01  0.946424E-01  0.946024E-01  0.885521E+00  0.223213E+03  0.358418E+03  0.879071E+03  0.102625E+04  0.102555E+04  0.102709E+04  0.102835E+04  0.204302E+03  0.204988E+03  0.190369E+03  0.936220E+03  0.113017E+04  0.102693E+04  0.102852E+04  0.203144E+03  0.206152E+03  0.190369E+03  0.000000E+00  0.000000E+00  0.459852E+02
  0.576557E+00  0.000000E+00  0.607297E+01  0.300000E+03  0.200000E+04  0.000000E+00  0.260000E+03  0.200000E+04  0.100000E+03  0.747396E+05  0.212573E+06  0.663310E+02  0.210087E+00  0.139879E+00  0.208336E+00  0.202491E+00  0.490269E+00  0.953735E+00  0.124211E+03  0.977683E+00  0.988019E+00  0.983329E+00  0.979285E+00  0.918593E+00  0.440421E-01  0.197036E+04 -0.179902E-03  0.830618E-01  0.105376E+00 -0.164661E+00  0.606604E+01  0.222315E-02  0.136004E+02  0.220542E+00  0.256436E+00 -0.823118E-02 -0.303574E+00  0.997501E+00  0.197066E+04  0.268615E+00  0.193929E+00  0.164458E+00  0.606538E+01  0.249877E-02  0.289400E+00  0.119680E-03  0.392997E-09  0.000000E+00  0.678153E-02  0.931993E-01  0.975278E-02  0.240815E+00  0.635794E-01  0.415764E-01  0.365644E+00  0.422891E-01  0.224883E-01  0.221148E-01  0.216568E-01  0.201189E-01  0.000000E+00  0.000000E+00  0.183071E-02  0.180031E-02  0.106288E-01  0.104523E-01  0.857730E+00  0.867667E+00  0.862327E+00  0.865155E+00  0.971629E+00  0.982885E+00  0.992341E+00  0.100384E+01  0.607732E-01  0.614773E-01  0.833369E-04  0.285923E+02  0.597318E-04  0.500393E+02  0.732995E-13  0.251485E-07  0.156263E-07  0.536125E-02  0.134561E-08  0.461670E-03  0.129149E+01  0.419872E+01  0.295688E+00  0.196730E+04  0.591993E+01  0.124545E+03  0.232183E+03  0.329914E+03  0.364759E+03  0.116547E-01  0.972523E-01  0.972063E-01  0.882317E+00  0.223118E+03  0.358485E+03  0.879074E+03  0.102625E+04  0.102556E+04  0.102709E+04  0.102835E+04  0.204297E+03  0.204981E+03  0.190383E+03  0.936266E+03  0.113014E+04  0.102694E+04  0.102850E+04  0.203226E+03  0.206058E+03  0.190383E+03  0.000000E+00  0.000000E+00  0.215609E+03
